RecipeID,TagID
507566,97
507566,27
507566,273
507566,9
507566,54
507566,236
507583,140
507583,0
507583,1
507583,2
507583,3
507583,22
507583,4
507583,10
507583,93
507583,5
507583,44
507583,280
507583,48
507583,94
507583,131
507583,27
507583,106
507583,316
507583,34
507583,297
507583,162
507583,18
507583,101
507504,80
507504,1
507504,2
507504,3
507504,22
507504,4
507504,10
507504,44
507504,166
507504,48
507504,131
507504,27
507504,114
507504,34
507504,45
507504,210
507504,144
507504,54
507504,229
507504,257
507504,306
507504,419
507504,18
507504,20
507504,248
507504,249
507504,101
507506,140
507506,1
507506,2
507506,3
507506,4
507506,10
507506,32
507506,58
507506,66
507506,280
507506,106
507506,82
507506,113
507506,114
507506,34
507506,35
507506,83
507506,84
507506,67
507506,68
507506,281
507506,85
507506,36
507506,21
507507,140
507507,0
507507,1
507507,2
507507,3
507507,22
507507,4
507507,10
507507,93
507507,43
507507,44
507507,316
507507,79
507507,34
507507,54
507497,140
507497,28
507497,1
507497,2
507497,3
507497,22
507497,4
507497,10
507497,93
507497,25
507497,73
507497,74
507497,94
507497,27
507497,106
507497,38
507497,13
507497,316
507497,200
507497,75
507497,34
507497,98
507497,99
507497,68
507497,100
507497,36
507497,101
507472,0
507472,1
507472,2
507472,3
507472,22
507472,4
507472,10
507472,93
507472,11
507472,58
507472,47
507472,52
507472,48
507472,94
507472,96
507472,27
507472,13
507472,316
507472,226
507472,34
507472,71
507472,62
507472,56
507472,380
507472,164
507472,105
507472,20
507472,239
507472,86
507489,1
507489,2
507489,3
507489,4
507489,33
507489,48
507489,27
507489,21
507490,0
507490,1
507490,2
507490,4
507490,25
507490,156
507490,12
507490,27
507483,80
507483,1
507483,2
507483,3
507483,4
507483,44
507483,116
507483,110
507483,27
507483,135
507483,310
507483,9
507483,307
507483,101
507467,140
507467,80
507467,1
507467,2
507467,3
507467,22
507467,4
507467,10
507467,33
507467,92
507467,48
507467,114
507467,120
507467,34
507467,136
507467,256
507467,330
507478,140
507478,0
507478,1
507478,2
507478,3
507478,22
507478,4
507478,10
507478,197
507478,33
507478,92
507478,48
507478,113
507478,114
507478,53
507478,120
507478,34
507478,35
507478,83
507478,136
507478,84
507478,85
507478,36
507478,54
507465,140
507465,80
507465,1
507465,2
507465,3
507465,22
507465,4
507465,10
507465,93
507465,32
507465,102
507465,48
507465,94
507465,27
507465,38
507465,114
507465,34
507465,35
507465,83
507465,84
507465,67
507465,68
507465,85
507465,36
507465,164
507465,105
507465,101
507465,165
507451,0
507451,1
507451,2
507451,3
507451,4
507451,12
507451,15
507451,185
507451,86
507450,80
507450,1
507450,2
507450,4
507450,10
507450,51
507450,52
507450,27
507450,105
507441,0
507441,1
507441,2
507441,4
507441,25
507441,44
507441,27
507441,34
507441,83
507441,84
507441,67
507441,36
507441,101
507432,0
507432,1
507432,2
507432,3
507432,22
507432,4
507432,10
507432,93
507432,12
507432,94
507432,27
507432,38
507432,316
507432,15
507432,185
507432,34
507434,28
507434,1
507434,2
507434,3
507434,4
507434,10
507434,29
507434,32
507434,58
507434,30
507434,74
507434,27
507434,82
507434,34
507434,35
507434,83
507434,84
507434,67
507434,68
507434,36
507434,105
507434,20
507434,101
507434,271
507434,86
507417,0
507417,1
507417,2
507417,3
507417,4
507417,44
507417,66
507417,280
507417,48
507417,27
507417,257
507417,162
507416,80
507416,1
507416,2
507416,3
507416,4
507416,32
507416,58
507416,25
507416,52
507416,116
507416,27
507416,142
507416,316
507416,82
507416,34
507416,35
507416,83
507416,84
507416,67
507416,108
507416,36
507416,192
507416,101
507423,294
507423,80
507423,1
507423,2
507423,3
507423,22
507423,4
507423,10
507423,93
507423,359
507423,155
507423,51
507423,94
507423,27
507423,255
507423,114
507423,53
507423,34
507423,83
507423,333
507423,144
507423,85
507423,108
507423,36
507423,54
507423,105
507423,256
507423,330
507410,1
507410,2
507410,4
507410,32
507410,58
507410,156
507410,12
507410,34
507410,35
507410,83
507410,85
507410,36
507410,21
507398,140
507398,80
507398,1
507398,2
507398,3
507398,4
507398,10
507398,102
507398,33
507398,48
507398,27
507398,224
507398,38
507398,113
507398,114
507398,34
507398,172
507398,108
507398,332
507398,218
507398,164
507398,101
507398,134
507398,165
507414,0
507414,1
507414,2
507414,3
507414,4
507414,44
507414,130
507414,48
507414,87
507414,338
507414,41
507414,170
507414,9
507414,163
507414,162
507414,42
507397,140
507397,80
507397,1
507397,2
507397,3
507397,22
507397,4
507397,10
507397,93
507397,81
507397,52
507397,94
507397,96
507397,27
507397,114
507397,53
507397,103
507397,34
507397,54
507409,80
507409,1
507409,2
507409,4
507409,29
507409,44
507409,20
507361,0
507361,1
507361,2
507361,3
507361,4
507361,29
507361,25
507361,12
507361,52
507361,116
507361,27
507361,106
507361,114
507361,185
507361,34
507361,192
507361,20
507375,28
507375,1
507375,2
507375,4
507375,29
507375,58
507375,51
507375,27
507375,82
507375,34
507375,83
507375,84
507375,67
507375,68
507375,85
507375,36
507375,20
507375,101
507387,80
507387,1
507387,2
507387,3
507387,4
507387,10
507387,102
507387,130
507387,48
507387,132
507387,17
507387,170
507387,9
507387,257
507387,311
507387,162
507383,1
507383,2
507383,3
507383,22
507383,4
507383,93
507383,29
507383,44
507383,48
507383,106
507383,113
507383,114
507383,53
507383,34
507383,172
507383,108
507383,54
507383,164
507383,20
507383,21
507383,239
507365,0
507365,1
507365,2
507365,22
507365,4
507365,93
507365,12
507365,27
507365,114
507365,15
507365,34
507365,101
507365,86
507372,1
507372,2
507372,4
507372,44
507372,27
507372,101
507372,21
507345,1
507345,2
507345,4
507345,66
507345,27
507345,101
507345,21
507342,0
507342,1
507342,3
507342,4
507342,130
507342,27
507342,34
507342,99
507342,68
507342,170
507342,100
507342,36
507342,9
507329,28
507329,1
507329,2
507329,3
507329,4
507329,33
507329,48
507329,34
507329,35
507329,67
507329,68
507329,36
507329,332
507329,161
507329,163
507348,28
507348,1
507348,2
507348,3
507348,4
507348,29
507348,30
507348,116
507348,27
507348,292
507348,118
507348,129
507348,20
507348,101
507327,0
507327,1
507327,2
507327,3
507327,4
507327,43
507327,44
507327,130
507327,122
507327,45
507327,170
507327,9
507327,54
507349,2
507349,4
507349,32
507349,58
507349,51
507349,82
507349,39
507349,34
507349,35
507349,83
507349,84
507349,67
507349,36
507349,42
507349,55
507330,1
507330,2
507330,3
507330,4
507330,11
507330,344
507330,408
507330,47
507330,116
507330,191
507330,192
507330,20
507330,21
507358,0
507358,1
507358,2
507358,3
507358,4
507358,51
507358,74
507358,48
507315,0
507315,1
507315,2
507315,4
507315,10
507315,25
507315,52
507315,27
507315,60
507315,17
507323,140
507323,0
507323,1
507323,2
507323,3
507323,22
507323,4
507323,10
507323,93
507323,29
507323,73
507323,6
507323,94
507323,111
507323,27
507323,316
507323,7
507323,34
507323,9
507323,349
507323,20
507321,80
507321,1
507321,2
507321,3
507321,22
507321,4
507321,93
507321,29
507321,25
507321,73
507321,52
507321,92
507321,48
507321,94
507321,27
507321,20
507317,80
507317,1
507317,2
507317,22
507317,4
507317,10
507317,93
507317,51
507317,190
507317,23
507317,13
507317,105
507317,86
507319,140
507319,0
507319,1
507319,2
507319,3
507319,4
507319,10
507319,44
507319,122
507319,48
507319,34
507319,83
507319,84
507319,36
507319,54
507319,162
507292,0
507292,1
507292,2
507292,4
507292,10
507292,11
507292,287
507292,12
507292,301
507292,255
507292,57
507292,333
507292,256
507292,20
507307,80
507307,1
507307,2
507307,3
507307,22
507307,4
507307,10
507307,287
507307,12
507307,74
507307,27
507307,23
507307,13
507307,316
507307,57
507307,250
507307,180
507307,53
507307,75
507307,128
507307,34
507307,16
507307,267
507307,54
507307,18
507307,19
507297,140
507297,0
507297,1
507297,2
507297,3
507297,22
507297,4
507297,10
507297,93
507297,32
507297,102
507297,33
507297,48
507297,97
507297,27
507297,23
507297,142
507297,38
507297,34
507297,83
507297,144
507297,85
507297,36
507297,105
507295,0
507295,1
507295,2
507295,3
507295,4
507295,10
507295,11
507295,339
507295,350
507295,81
507295,116
507295,114
507295,34
507295,143
507295,267
507295,278
507295,20
507295,134
507295,351
507314,140
507314,80
507314,1
507314,2
507314,22
507314,4
507314,10
507314,30
507314,131
507314,27
507314,113
507314,114
507314,34
507305,369
507305,1
507305,2
507305,3
507305,4
507305,10
507305,25
507305,44
507305,110
507305,27
507305,142
507305,13
507305,316
507305,34
507305,16
507305,380
507305,9
507305,101
507305,21
507291,80
507291,1
507291,2
507291,22
507291,4
507291,10
507291,93
507291,51
507291,33
507291,94
507291,96
507291,34
507291,67
507291,36
507291,105
507293,140
507293,0
507293,1
507293,2
507293,3
507293,22
507293,4
507293,10
507293,93
507293,44
507293,216
507293,27
507293,23
507293,38
507293,144
507293,9
507293,101
507298,140
507298,28
507298,1
507298,2
507298,3
507298,22
507298,4
507298,10
507298,93
507298,32
507298,58
507298,25
507298,30
507298,116
507298,233
507298,27
507298,82
507298,113
507298,114
507298,34
507298,35
507298,83
507298,84
507298,67
507298,85
507298,36
507298,135
507298,382
507298,118
507298,129
507298,101
507298,271
507278,140
507278,0
507278,1
507278,2
507278,3
507278,22
507278,4
507278,10
507278,93
507278,44
507278,116
507278,48
507278,97
507278,23
507278,34
507278,45
507278,67
507278,68
507278,36
507278,86
507282,80
507282,1
507282,3
507282,22
507282,4
507282,122
507282,48
507282,111
507282,113
507282,114
507282,34
507282,54
507282,236
507286,80
507286,1
507286,2
507286,4
507286,58
507286,47
507286,51
507286,27
507286,34
507286,83
507286,84
507286,85
507286,36
507286,101
507289,80
507289,1
507289,2
507289,3
507289,4
507289,340
507289,12
507289,27
507289,57
507289,185
507289,198
507270,80
507270,1
507270,2
507270,3
507270,4
507270,44
507270,122
507270,45
507270,54
507263,0
507263,1
507263,2
507263,3
507263,4
507263,44
507263,6
507263,27
507263,7
507263,9
507263,101
507275,0
507275,1
507275,3
507275,22
507275,4
507275,122
507275,48
507275,111
507275,227
507275,113
507275,114
507275,34
507275,54
507275,236
507256,140
507256,0
507256,1
507256,2
507256,3
507256,22
507256,4
507256,10
507256,93
507256,32
507256,5
507256,66
507256,48
507256,97
507256,23
507256,34
507256,67
507256,68
507256,36
507256,9
507256,105
507256,230
507271,140
507271,80
507271,1
507271,2
507271,3
507271,4
507271,10
507271,58
507271,155
507271,51
507271,74
507271,27
507271,316
507271,128
507271,34
507271,35
507271,144
507271,380
507271,36
507271,105
507271,86
507258,140
507258,0
507258,1
507258,2
507258,3
507258,22
507258,4
507258,10
507258,93
507258,43
507258,44
507258,122
507258,48
507258,97
507258,23
507258,13
507258,316
507258,34
507258,91
507258,35
507258,98
507258,100
507258,36
507258,54
507258,145
507258,86
507248,2
507248,3
507248,22
507248,4
507248,10
507248,93
507248,25
507248,339
507248,81
507248,48
507248,97
507248,27
507248,23
507248,13
507248,143
507248,162
507248,86
507236,1
507236,2
507236,22
507236,4
507236,58
507236,47
507236,131
507236,34
507236,83
507236,84
507236,191
507236,36
507236,21
507236,86
507238,28
507238,1
507238,2
507238,3
507238,22
507238,4
507238,10
507238,93
507238,73
507238,74
507238,94
507238,27
507238,38
507238,60
507238,13
507238,14
507238,196
507238,75
507238,17
507238,420
507238,101
507244,140
507244,80
507244,1
507244,2
507244,3
507244,22
507244,4
507244,10
507244,25
507244,5
507244,74
507244,116
507244,27
507244,23
507244,114
507244,319
507244,209
507244,75
507244,34
507244,8
507244,98
507244,99
507244,100
507244,278
507250,140
507250,28
507250,1
507250,2
507250,3
507250,22
507250,4
507250,10
507250,93
507250,32
507250,58
507250,25
507250,12
507250,116
507250,213
507250,233
507250,27
507250,132
507250,113
507250,114
507250,261
507250,34
507250,35
507250,17
507250,36
507250,314
507250,118
507250,119
507250,129
507247,0
507247,1
507247,2
507247,3
507247,22
507247,4
507247,93
507247,32
507247,33
507247,92
507247,48
507247,27
507247,142
507247,106
507247,114
507247,34
507247,35
507247,83
507247,84
507247,67
507247,85
507247,36
507247,37
507247,86
507249,28
507249,1
507249,2
507249,22
507249,4
507249,32
507249,58
507249,109
507249,238
507249,33
507249,52
507249,131
507249,27
507249,142
507249,82
507249,34
507249,83
507249,84
507249,67
507249,68
507249,36
507249,101
507241,140
507241,1
507241,2
507241,3
507241,4
507241,10
507241,11
507241,33
507241,92
507241,48
507241,20
507241,21
507222,140
507222,80
507222,1
507222,2
507222,3
507222,22
507222,4
507222,10
507222,109
507222,44
507222,130
507222,111
507222,227
507222,34
507222,67
507222,68
507222,36
507222,9
507222,148
507217,140
507217,0
507217,1
507217,2
507217,3
507217,4
507217,10
507217,44
507217,122
507217,6
507217,48
507217,27
507217,142
507217,7
507217,45
507217,179
507217,9
507217,46
507217,54
507217,101
507170,0
507170,1
507170,2
507170,4
507170,264
507170,12
507170,57
507227,140
507227,80
507227,1
507227,2
507227,3
507227,22
507227,4
507227,10
507227,44
507227,63
507227,111
507227,227
507227,64
507227,65
507166,28
507166,1
507166,2
507166,22
507166,4
507166,10
507166,93
507166,29
507166,25
507166,30
507166,27
507166,61
507166,31
507166,18
507166,20
507166,101
507176,0
507176,1
507176,2
507176,3
507176,4
507176,11
507176,32
507176,12
507176,52
507176,116
507176,34
507176,36
507176,20
507176,86
507205,369
507205,140
507205,0
507205,1
507205,2
507205,3
507205,22
507205,4
507205,10
507205,93
507205,51
507205,74
507205,110
507205,94
507205,27
507205,13
507205,75
507205,128
507205,9
507205,105
507205,101
507205,86
507167,1
507167,2
507167,3
507167,4
507167,29
507167,73
507167,63
507167,64
507167,65
507167,20
507167,21
507199,140
507199,28
507199,1
507199,2
507199,3
507199,4
507199,10
507199,12
507199,27
507199,38
507199,13
507199,15
507199,185
507199,16
507199,62
507210,140
507210,80
507210,1
507210,2
507210,3
507210,22
507210,4
507210,10
507210,93
507210,32
507210,102
507210,74
507210,48
507210,94
507210,27
507210,23
507210,114
507210,180
507210,272
507210,75
507210,34
507210,83
507210,67
507210,68
507210,293
507210,36
507210,101
507169,28
507169,1
507169,2
507169,22
507169,4
507169,93
507169,29
507169,25
507169,30
507169,27
507169,31
507169,20
507169,101
507224,1
507224,2
507224,3
507224,22
507224,4
507224,73
507224,44
507224,110
507224,111
507224,9
507224,123
507224,21
507198,294
507198,0
507198,1
507198,2
507198,22
507198,4
507198,93
507198,58
507198,66
507198,94
507198,204
507198,82
507198,34
507198,172
507198,83
507198,84
507198,67
507198,68
507198,107
507198,85
507198,108
507198,36
507226,140
507226,0
507226,1
507226,2
507226,3
507226,22
507226,4
507226,10
507226,93
507226,32
507226,189
507226,66
507226,48
507226,94
507226,27
507226,38
507226,60
507226,13
507226,34
507226,71
507226,83
507226,17
507226,67
507226,68
507226,85
507226,36
507226,164
507226,101
507226,239
507226,86
507184,140
507184,1
507184,2
507184,3
507184,22
507184,4
507184,10
507184,93
507184,44
507184,130
507184,48
507184,94
507184,96
507184,106
507184,34
507184,45
507184,83
507184,67
507184,267
507184,68
507184,85
507184,36
507184,9
507184,218
507184,21
507190,0
507190,1
507190,2
507190,3
507190,22
507190,4
507190,93
507190,29
507190,12
507190,94
507190,27
507190,186
507190,185
507190,20
507190,101
507190,198
507171,1
507171,2
507171,3
507171,4
507171,44
507171,130
507171,59
507171,9
507171,148
507192,140
507192,0
507192,1
507192,2
507192,3
507192,22
507192,4
507192,10
507192,44
507192,122
507192,23
507192,180
507192,91
507192,54
507192,248
507192,134
507155,140
507155,0
507155,1
507155,2
507155,3
507155,22
507155,4
507155,10
507155,93
507155,43
507155,44
507155,122
507155,94
507155,34
507155,45
507155,83
507155,210
507155,267
507155,85
507155,36
507155,54
507155,236
507155,105
507155,18
507144,1
507144,2
507144,3
507144,22
507144,4
507144,10
507144,93
507144,32
507144,58
507144,33
507144,92
507144,48
507144,82
507144,34
507144,83
507144,84
507144,67
507144,210
507144,85
507144,36
507144,18
507144,21
507144,86
507144,373
507154,28
507154,1
507154,2
507154,3
507154,22
507154,4
507154,10
507154,93
507154,25
507154,109
507154,44
507154,6
507154,27
507154,13
507154,70
507154,34
507154,16
507154,71
507154,35
507154,99
507154,68
507154,100
507154,36
507154,9
507154,421
507154,86
507153,140
507153,1
507153,2
507153,3
507153,22
507153,4
507153,10
507153,93
507153,44
507153,130
507153,94
507153,293
507153,170
507153,9
507153,21
507153,72
507156,1
507156,2
507156,22
507156,4
507156,93
507156,156
507156,12
507156,316
507156,157
507156,34
507156,21
507151,140
507151,0
507151,1
507151,2
507151,3
507151,22
507151,4
507151,10
507151,44
507151,33
507151,92
507151,48
507151,97
507151,90
507151,23
507151,301
507151,256
507151,86
507151,230
507128,140
507128,1
507128,2
507128,3
507128,22
507128,4
507128,10
507128,44
507128,130
507128,23
507128,316
507128,180
507128,34
507128,9
507128,21
507130,140
507130,0
507130,1
507130,2
507130,3
507130,22
507130,4
507130,10
507130,93
507130,5
507130,44
507130,122
507130,94
507130,27
507130,23
507130,38
507130,13
507130,180
507130,34
507130,35
507130,36
507130,54
507130,236
507130,101
507134,140
507134,80
507134,1
507134,2
507134,3
507134,22
507134,4
507134,10
507134,93
507134,33
507134,48
507134,111
507134,27
507134,106
507134,38
507134,13
507134,114
507134,34
507134,163
507134,218
507134,151
507133,140
507133,0
507133,1
507133,2
507133,3
507133,22
507133,4
507133,10
507133,93
507133,109
507133,5
507133,44
507133,74
507133,6
507133,48
507133,94
507133,90
507133,27
507133,106
507133,38
507133,13
507133,75
507133,7
507133,34
507133,35
507133,68
507133,36
507133,9
507133,46
507133,101
507138,1
507138,3
507138,4
507138,10
507138,58
507138,280
507138,301
507138,82
507138,255
507138,34
507138,83
507138,84
507138,85
507138,36
507138,256
507138,330
507138,21
507136,127
507136,140
507136,1
507136,2
507136,3
507136,22
507136,4
507136,10
507136,93
507136,33
507136,280
507136,110
507136,48
507136,94
507136,353
507136,27
507136,106
507136,38
507136,13
507136,120
507136,34
507136,324
507136,9
507136,162
507136,101
507136,21
507114,28
507114,1
507114,2
507114,3
507114,22
507114,4
507114,10
507114,93
507114,102
507114,63
507114,190
507114,27
507114,142
507114,38
507114,13
507114,272
507114,124
507114,125
507114,265
507114,126
507114,86
507115,80
507115,1
507115,2
507115,3
507115,22
507115,4
507115,10
507115,93
507115,51
507115,52
507115,74
507115,94
507115,27
507115,333
507115,105
507115,256
507115,330
507121,0
507121,1
507121,2
507121,3
507121,4
507121,44
507121,6
507121,7
507121,34
507121,99
507121,100
507121,9
507106,28
507106,1
507106,2
507106,22
507106,4
507106,10
507106,93
507106,29
507106,32
507106,73
507106,5
507106,211
507106,23
507106,34
507106,83
507106,144
507106,85
507106,36
507106,256
507106,133
507106,20
507106,134
507106,86
507105,140
507105,0
507105,1
507105,2
507105,3
507105,22
507105,4
507105,10
507105,93
507105,32
507105,33
507105,92
507105,48
507105,94
507105,27
507105,106
507105,60
507105,34
507105,35
507105,83
507105,17
507105,67
507105,85
507105,36
507105,101
507094,0
507094,1
507094,2
507094,4
507094,29
507094,51
507094,87
507094,27
507094,42
507094,20
507094,101
507094,55
507110,2
507110,3
507110,44
507110,130
507110,9
507086,1
507086,2
507086,3
507086,22
507086,4
507086,12
507086,116
507086,97
507086,15
507086,135
507086,382
507086,21
507101,0
507101,1
507101,2
507101,3
507101,4
507101,155
507101,51
507101,27
507101,185
507101,34
507101,98
507101,100
507101,101
507109,2
507109,3
507109,22
507109,4
507109,11
507109,44
507109,23
507109,180
507109,34
507109,83
507109,67
507109,267
507109,68
507109,85
507109,36
507109,9
507109,20
507051,0
507051,1
507051,2
507051,3
507051,4
507051,25
507051,52
507051,27
507051,209
507069,80
507069,1
507069,2
507069,3
507069,4
507069,10
507069,25
507069,73
507069,92
507069,48
507069,27
507069,13
507069,210
507069,270
507069,18
507054,140
507054,0
507054,1
507054,2
507054,3
507054,22
507054,4
507054,10
507054,93
507054,44
507054,33
507054,122
507054,48
507054,94
507054,23
507054,113
507054,114
507054,180
507054,34
507054,137
507054,54
507054,162
507072,0
507072,1
507072,2
507072,3
507072,4
507072,189
507072,66
507072,92
507072,48
507072,34
507072,35
507072,67
507072,68
507072,36
507064,1
507064,2
507064,3
507064,4
507064,10
507064,32
507064,25
507064,156
507064,12
507064,116
507064,27
507064,13
507064,34
507064,16
507064,71
507064,35
507064,83
507064,36
507064,21
507063,80
507063,1
507063,2
507063,3
507063,22
507063,4
507063,93
507063,25
507063,73
507063,52
507063,74
507063,94
507063,204
507063,205
507063,27
507063,312
507063,142
507063,196
507063,75
507063,34
507063,98
507063,100
507063,42
507063,178
507063,248
507063,249
507063,101
507045,0
507045,1
507045,2
507045,4
507045,12
507045,57
507052,0
507052,1
507052,2
507052,3
507052,4
507052,44
507052,130
507052,27
507052,142
507052,34
507052,99
507052,170
507052,100
507052,9
507052,269
507026,28
507026,1
507026,2
507026,3
507026,22
507026,4
507026,93
507026,73
507026,5
507026,74
507026,94
507026,96
507026,27
507026,142
507026,196
507026,75
507026,128
507026,364
507026,8
507026,42
507026,178
507026,101
507013,0
507013,1
507013,2
507013,3
507013,4
507013,44
507013,6
507013,7
507013,9
507013,54
507041,422
507041,28
507041,1
507041,2
507041,3
507041,22
507041,4
507041,32
507041,58
507041,25
507041,33
507041,48
507041,201
507041,27
507041,23
507041,224
507041,142
507041,82
507041,114
507041,34
507041,35
507041,83
507041,84
507041,67
507041,144
507041,107
507041,85
507041,108
507041,36
507041,332
507041,134
507041,302
507019,2
507019,4
507019,189
507019,66
507019,39
507019,34
507019,67
507019,68
507019,36
507019,42
507027,28
507027,1
507027,2
507027,4
507027,189
507027,66
507027,27
507027,34
507027,172
507027,108
507020,2
507020,3
507020,12
507020,15
507020,185
507020,198
506960,0
506960,1
506960,2
506960,4
506960,58
506960,47
506960,49
506960,34
506960,35
506960,36
506960,86
507011,0
507011,1
507011,2
507011,3
507011,22
507011,4
507011,93
507011,44
507011,130
507011,92
507011,48
507011,190
507011,170
507011,9
507011,269
506966,1
506966,2
506966,4
506966,25
506966,5
506966,52
506966,27
506966,316
506966,34
506966,98
506966,267
506966,144
506966,100
506966,380
506966,21
506971,1
506971,2
506971,3
506971,22
506971,4
506971,10
506971,241
506971,44
506971,48
506971,184
506971,27
506971,23
506971,301
506971,38
506971,316
506971,114
506971,34
506971,91
506971,267
506971,68
506971,144
506971,36
506971,105
506971,256
506971,20
506971,21
506979,0
506979,1
506979,2
506979,4
506979,12
506979,57
506979,167
506977,140
506977,0
506977,1
506977,2
506977,3
506977,4
506977,10
506977,29
506977,5
506977,44
506977,63
506977,27
506977,38
506977,125
506977,254
506977,126
506977,405
506977,387
506977,396
506977,105
506977,20
506965,0
506965,1
506965,2
506965,3
506965,4
506965,5
506965,52
506965,48
506965,27
506965,316
506965,34
506965,267
506965,144
506965,380
507001,1
507001,2
507001,3
507001,22
507001,4
507001,10
507001,43
507001,44
507001,66
507001,130
507001,220
507001,213
507001,38
507001,14
507001,231
507001,141
507001,17
507001,210
507001,170
507001,9
507001,18
507001,21
506976,140
506976,80
506976,1
506976,2
506976,22
506976,4
506976,10
506976,93
506976,44
506976,94
506976,13
506976,144
506978,80
506978,1
506978,22
506978,4
506978,111
506978,112
506950,0
506950,1
506950,3
506950,4
506950,25
506950,6
506950,27
506950,7
506950,34
506950,9
506947,140
506947,1
506947,2
506947,3
506947,22
506947,4
506947,10
506947,93
506947,32
506947,58
506947,66
506947,48
506947,190
506947,27
506947,23
506947,82
506947,113
506947,114
506947,24
506947,259
506947,34
506947,35
506947,83
506947,84
506947,67
506947,68
506947,85
506947,36
506947,163
506947,101
506947,21
506964,0
506964,1
506964,2
506964,4
506964,359
506964,51
506964,52
506964,27
506964,316
506964,34
506964,267
506964,144
506964,380
506964,101
506969,0
506969,1
506969,2
506969,4
506969,10
506969,11
506969,264
506969,12
506969,27
506969,13
506969,57
506969,16
506969,304
506969,20
506969,101
506943,28
506943,1
506943,3
506943,4
506943,29
506943,6
506943,9
506943,20
506941,1
506941,2
506941,4
506941,58
506941,47
506941,59
506941,82
506941,34
506941,83
506941,84
506941,191
506941,36
506941,86
506925,140
506925,0
506925,1
506925,2
506925,3
506925,4
506925,10
506925,44
506925,6
506925,27
506925,142
506925,38
506925,61
506925,7
506925,34
506925,68
506925,36
506925,9
506925,46
506925,18
506925,101
506925,86
506906,80
506906,1
506906,2
506906,3
506906,22
506906,4
506906,29
506906,5
506906,44
506906,6
506906,48
506906,111
506906,227
506906,27
506906,7
506906,144
506906,9
506906,332
506906,20
506906,198
506923,0
506923,1
506923,2
506923,3
506923,4
506923,58
506923,44
506923,122
506923,27
506923,82
506923,34
506923,35
506923,83
506923,84
506923,67
506923,85
506923,36
506923,54
506923,101
506922,1
506922,2
506922,3
506922,4
506922,10
506922,11
506922,12
506922,116
506922,60
506922,17
506922,192
506922,20
506922,21
506917,2
506917,3
506917,4
506917,66
506917,280
506917,110
506917,27
506917,39
506917,34
506917,83
506917,67
506917,144
506917,85
506917,36
506917,9
506917,208
506917,42
506917,248
506917,249
506917,101
506917,86
506903,28
506903,1
506903,2
506903,3
506903,4
506903,32
506903,33
506903,48
506903,27
506903,34
506903,35
506903,83
506903,84
506903,67
506903,68
506903,85
506903,36
506903,194
506915,80
506915,1
506915,2
506915,4
506915,25
506915,339
506915,81
506915,27
506888,80
506888,1
506888,2
506888,3
506888,4
506888,25
506888,33
506888,48
506888,27
506888,179
506891,140
506891,0
506891,1
506891,2
506891,3
506891,22
506891,4
506891,10
506891,93
506891,73
506891,52
506891,116
506891,94
506891,204
506891,27
506891,114
506891,34
506891,104
506891,118
506891,129
506891,105
506891,18
506891,86
506892,28
506892,1
506892,2
506892,22
506892,4
506892,29
506892,25
506892,30
506892,213
506892,131
506892,27
506892,113
506892,114
506892,231
506892,34
506892,20
506892,271
506892,86
506895,28
506895,1
506895,2
506895,4
506895,29
506895,25
506895,30
506895,27
506895,31
506895,20
506895,101
506889,1
506889,2
506889,3
506889,4
506889,58
506889,47
506889,53
506889,34
506889,35
506889,83
506889,84
506889,85
506889,191
506889,36
506889,54
506889,21
506885,140
506885,28
506885,1
506885,2
506885,3
506885,22
506885,4
506885,10
506885,44
506885,74
506885,122
506885,27
506885,23
506885,106
506885,113
506885,114
506885,180
506885,209
506885,34
506885,54
506884,1
506884,2
506884,3
506884,22
506884,4
506884,10
506884,32
506884,25
506884,73
506884,33
506884,48
506884,131
506884,27
506884,255
506884,113
506884,114
506884,34
506884,35
506884,83
506884,84
506884,67
506884,85
506884,36
506884,163
506884,256
506884,21
506896,28
506896,1
506896,2
506896,4
506896,10
506896,29
506896,32
506896,25
506896,51
506896,12
506896,27
506896,142
506896,316
506896,34
506896,35
506896,83
506896,67
506896,68
506896,144
506896,380
506896,36
506896,18
506896,19
506896,20
506896,101
506893,80
506893,1
506893,2
506893,3
506893,4
506893,155
506893,51
506893,116
506893,41
506893,135
506893,310
506893,42
506883,140
506883,0
506883,1
506883,2
506883,3
506883,22
506883,4
506883,10
506883,44
506883,130
506883,90
506883,87
506883,27
506883,34
506883,45
506883,68
506883,144
506883,170
506883,36
506883,9
506883,42
506883,195
506867,2
506867,3
506867,22
506867,4
506867,10
506867,93
506867,44
506867,66
506867,280
506867,130
506867,110
506867,60
506867,316
506867,14
506867,34
506867,17
506867,210
506867,144
506867,170
506867,380
506867,9
506867,18
506867,256
506867,86
506864,1
506864,2
506864,3
506864,4
506864,10
506864,29
506864,109
506864,44
506864,6
506864,7
506864,34
506864,91
506864,68
506864,36
506864,9
506864,147
506864,133
506864,20
506864,134
506864,21
506869,0
506869,1
506869,2
506869,3
506869,4
506869,10
506869,327
506869,51
506869,5
506869,74
506869,87
506869,106
506869,75
506869,128
506869,34
506869,172
506869,68
506869,144
506869,108
506869,36
506869,105
506869,42
506875,28
506875,1
506875,2
506875,3
506875,22
506875,4
506875,10
506875,93
506875,29
506875,30
506875,94
506875,27
506875,292
506875,209
506875,34
506875,172
506875,108
506875,105
506875,20
506868,140
